step,time,dt,kinetic_energy,max_div_mac,max_div_nodal,mac_iters,visc_iters,nodal_iters,umax,max_dudt,rms_dudt
5020,9.80469,0.00195312,0.034227,5.8229e-12,1.73942,9,2,3,0.976176,0.000766699,0.000453932
5040,9.84375,0.00195312,0.0342291,5.82645e-12,1.73942,9,2,3,0.976177,0.000750728,0.000444447
5060,9.88281,0.00195312,0.0342311,5.83e-12,1.73942,9,2,3,0.976177,0.000735087,0.00043516
5080,9.92188,0.00195312,0.0342332,5.83356e-12,1.73942,9,2,3,0.976178,0.000719769,0.000426067
5100,9.96094,0.00195312,0.0342351,5.83e-12,1.73942,9,2,3,0.976178,0.00070477,0.000417163
5120,10,0.00195312,0.0342371,5.83e-12,1.73942,9,2,3,0.976179,0.000690081,0.000408445
5140,10.0391,0.00195312,0.034239,5.83356e-12,1.73942,9,2,3,0.976179,0.000675697,0.000399909
5160,10.0781,0.00195312,0.0342408,5.83e-12,1.73942,9,2,3,0.97618,0.000661611,0.000391551
5180,10.1172,0.00195312,0.0342427,5.83356e-12,1.73942,9,2,3,0.97618,0.000647817,0.000383368
5200,10.1562,0.00195312,0.0342444,5.82645e-12,1.73942,9,2,3,0.976181,0.000634309,0.000375355
5220,10.1953,0.00195312,0.0342462,5.83e-12,1.73942,9,2,3,0.976181,0.000621082,0.000367509
5240,10.2344,0.00195312,0.0342479,5.82645e-12,1.73942,9,2,3,0.976182,0.000608129,0.000359827
5260,10.2734,0.00195312,0.0342496,5.82645e-12,1.73942,9,2,3,0.976182,0.000595446,0.000352306
5280,10.3125,0.00195312,0.0342512,5.83356e-12,1.73942,9,2,3,0.976183,0.000583025,0.000344941
5300,10.3516,0.00195312,0.0342528,5.83e-12,1.73942,9,2,3,0.976183,0.000570863,0.00033773
5320,10.3906,0.00195312,0.0342544,5.83711e-12,1.73942,9,2,3,0.976184,0.000558953,0.00033067
5340,10.4297,0.00195312,0.0342559,5.83e-12,1.73942,9,2,3,0.976184,0.000547291,0.000323757
5360,10.4688,0.00195312,0.0342574,5.83e-12,1.73942,9,2,3,0.976184,0.000535871,0.000316988
5380,10.5078,0.00195312,0.0342589,5.83e-12,1.73942,9,2,3,0.976185,0.000524689,0.000310361
5400,10.5469,0.00195312,0.0342603,5.83e-12,1.73942,9,2,3,0.976185,0.000513739,0.000303872
5420,10.5859,0.00195312,0.0342617,5.83e-12,1.73942,9,2,3,0.976186,0.000503016,0.000297519
5440,10.625,0.00195312,0.0342631,5.83e-12,1.73942,9,2,3,0.976186,0.000492517,0.000291298
5460,10.6641,0.00195312,0.0342645,5.83e-12,1.73942,9,2,3,0.976186,0.000482236,0.000285207
5480,10.7031,0.00195312,0.0342658,5.83e-12,1.73942,9,2,3,0.976187,0.000472169,0.000279243
5500,10.7422,0.00195312,0.0342671,5.83356e-12,1.73942,9,2,3,0.976187,0.000462311,0.000273404
5520,10.7812,0.00195312,0.0342684,5.83356e-12,1.73942,9,2,3,0.976187,0.000452659,0.000267687
5540,10.8203,0.00195312,0.0342696,5.83e-12,1.73942,9,2,3,0.976188,0.000443208,0.00026209
5560,10.8594,0.00195312,0.0342708,5.82645e-12,1.73942,9,2,3,0.976188,0.000433953,0.000256609
5580,10.8984,0.00195312,0.034272,5.83356e-12,1.73942,9,2,3,0.976188,0.000424891,0.000251243
5600,10.9375,0.00195312,0.0342732,5.82645e-12,1.73942,9,2,3,0.976189,0.000416018,0.000245988
5620,10.9766,0.00195312,0.0342743,5.82645e-12,1.73942,9,2,3,0.976189,0.000407329,0.000240844
5640,11.0156,0.00195312,0.0342755,5.83356e-12,1.73942,9,2,3,0.976189,0.000398822,0.000235807
5660,11.0547,0.00195312,0.0342766,5.83711e-12,1.73942,9,2,3,0.97619,0.000390491,0.000230876
5680,11.0938,0.00195312,0.0342776,5.82645e-12,1.73942,9,2,3,0.97619,0.000382335,0.000226047
5700,11.1328,0.00195312,0.0342787,5.83711e-12,1.73942,9,2,3,0.97619,0.000374348,0.000221319
5720,11.1719,0.00195312,0.0342797,5.83e-12,1.73942,9,2,3,0.976191,0.000366528,0.00021669
5740,11.2109,0.00195312,0.0342807,5.8229e-12,1.73942,9,2,3,0.976191,0.00035887,0.000212158
5760,11.25,0.00195312,0.0342817,5.83711e-12,1.73942,9,2,3,0.976191,0.000351373,0.000207721
5780,11.2891,0.00195312,0.0342827,5.83e-12,1.73942,9,2,3,0.976191,0.000344031,0.000203376
5800,11.3281,0.00195312,0.0342836,5.83e-12,1.73942,9,2,3,0.976192,0.000336843,0.000199122
5820,11.3672,0.00195312,0.0342845,5.83e-12,1.73942,9,2,3,0.976192,0.000329804,0.000194957
5840,11.4062,0.00195312,0.0342855,5.82645e-12,1.73942,9,2,3,0.976192,0.000322913,0.000190879
5860,11.4453,0.00195312,0.0342863,5.83356e-12,1.73942,9,2,3,0.976192,0.000316165,0.000186886
5880,11.4844,0.00195312,0.0342872,5.83e-12,1.73942,9,2,3,0.976193,0.000309558,0.000182977
5900,11.5234,0.00195312,0.0342881,5.83e-12,1.73942,9,2,3,0.976193,0.000303088,0.00017915
5920,11.5625,0.00195312,0.0342889,5.83356e-12,1.73942,9,2,3,0.976193,0.000296754,0.000175402
5940,11.6016,0.00195312,0.0342897,5.83e-12,1.73942,9,2,3,0.976193,0.000290552,0.000171733
5960,11.6406,0.00195312,0.0342905,5.82645e-12,1.73942,9,2,3,0.976194,0.000284479,0.000168141
5980,11.6797,0.00195312,0.0342913,5.82645e-12,1.73942,9,2,3,0.976194,0.000278533,0.000164623
6000,11.7188,0.00195312,0.0342921,5.83356e-12,1.73942,9,2,3,0.976194,0.000272711,0.000161179
6020,11.7578,0.00195312,0.0342928,5.83356e-12,1.73942,9,2,3,0.976194,0.00026701,0.000157807
6040,11.7969,0.00195312,0.0342936,5.83e-12,1.73942,9,2,3,0.976194,0.000261428,0.000154506
6060,11.8359,0.00195312,0.0342943,5.83356e-12,1.73942,9,2,3,0.976195,0.000255963,0.000151274
6080,11.875,0.00195312,0.034295,5.83e-12,1.73942,9,2,3,0.976195,0.000250612,0.000148109
6100,11.9141,0.00195312,0.0342957,5.83356e-12,1.73942,9,2,3,0.976195,0.000245373,0.000145011
6120,11.9531,0.00195312,0.0342963,5.83356e-12,1.73942,9,2,3,0.976195,0.000240243,0.000141977
6140,11.9922,0.00195312,0.034297,5.83356e-12,1.73942,9,2,3,0.976195,0.00023522,0.000139007
6160,12.0312,0.00195312,0.0342976,5.83e-12,1.73942,9,2,3,0.976195,0.000230302,0.000136098
6180,12.0703,0.00195312,0.0342983,5.83e-12,1.73942,9,2,3,0.976196,0.000225487,0.000133251
6200,12.1094,0.00195312,0.0342989,5.83e-12,1.73942,9,2,3,0.976196,0.000220772,0.000130463
6220,12.1484,0.00195312,0.0342995,5.83356e-12,1.73942,9,2,3,0.976196,0.000216156,0.000127734
6240,12.1875,0.00195312,0.0343001,5.83e-12,1.73942,9,2,3,0.976196,0.000211636,0.000125061
6260,12.2266,0.00195312,0.0343007,5.83356e-12,1.73942,9,2,3,0.976196,0.000207211,0.000122445
6280,12.2656,0.00195312,0.0343013,5.83e-12,1.73942,9,2,3,0.976196,0.000202878,0.000119883
6300,12.3047,0.00195312,0.0343018,5.83356e-12,1.73942,9,2,3,0.976197,0.000198636,0.000117374
6320,12.3438,0.00195312,0.0343024,5.83356e-12,1.73942,9,2,3,0.976197,0.000194482,0.000114919
6340,12.3828,0.00195312,0.0343029,5.83711e-12,1.73942,9,2,3,0.976197,0.000190415,0.000112514
6360,12.4219,0.00195312,0.0343034,5.83711e-12,1.73942,9,2,3,0.976197,0.000186433,0.00011016
6380,12.4609,0.00195312,0.0343039,5.83e-12,1.73942,9,2,3,0.976197,0.000182534,0.000107855
6400,12.5,0.00195312,0.0343044,5.82645e-12,1.73942,9,2,3,0.976197,0.000178717,0.000105598
6420,12.5391,0.00195312,0.0343049,5.83356e-12,1.73942,9,2,3,0.976197,0.000174979,0.000103389
6440,12.5781,0.00195312,0.0343054,5.83356e-12,1.73942,9,2,3,0.976198,0.000171319,0.000101226
6460,12.6172,0.00195312,0.0343059,5.83356e-12,1.73942,9,2,3,0.976198,0.000167736,9.91077e-05
6480,12.6562,0.00195312,0.0343063,5.83e-12,1.73942,9,2,3,0.976198,0.000164228,9.70339e-05
6500,12.6953,0.00195312,0.0343068,5.83356e-12,1.73942,9,2,3,0.976198,0.000160793,9.50036e-05
6520,12.7344,0.00195312,0.0343072,5.83711e-12,1.73942,9,2,3,0.976198,0.00015743,9.30157e-05
6540,12.7734,0.00195312,0.0343077,5.83e-12,1.73942,9,2,3,0.976198,0.000154137,9.10694e-05
6560,12.8125,0.00195312,0.0343081,5.83e-12,1.73942,9,2,3,0.976198,0.000150913,8.91638e-05
6580,12.8516,0.00195312,0.0343085,5.83356e-12,1.73942,9,2,3,0.976198,0.000147756,8.7298e-05
6600,12.8906,0.00195312,0.0343089,5.83356e-12,1.73942,9,2,3,0.976199,0.000144666,8.54714e-05
6620,12.9297,0.00195312,0.0343093,5.83356e-12,1.73942,9,2,3,0.976199,0.00014164,8.36829e-05
6640,12.9688,0.00195312,0.0343097,5.83356e-12,1.73942,9,2,3,0.976199,0.000138677,8.19318e-05
6660,13.0078,0.00195312,0.0343101,5.82645e-12,1.73942,9,2,3,0.976199,0.000135776,8.02174e-05
6680,13.0469,0.00195312,0.0343105,5.83e-12,1.73942,9,2,3,0.976199,0.000132936,7.85388e-05
6700,13.0859,0.00195312,0.0343108,5.83711e-12,1.73942,9,2,3,0.976199,0.000130155,7.68954e-05
6720,13.125,0.00195312,0.0343112,5.83711e-12,1.73942,9,2,3,0.976199,0.000127432,7.52863e-05
6740,13.1641,0.00195312,0.0343115,5.82645e-12,1.73942,9,2,3,0.976199,0.000124766,7.37109e-05
6760,13.2031,0.00195312,0.0343119,5.83356e-12,1.73942,9,2,3,0.976199,0.000122156,7.21685e-05
6780,13.2422,0.00195312,0.0343122,5.83711e-12,1.73942,9,2,3,0.976199,0.000119601,7.06583e-05
6800,13.2812,0.00195312,0.0343125,5.83e-12,1.73942,9,2,3,0.9762,0.000117099,6.91797e-05
6820,13.3203,0.00195312,0.0343129,5.83356e-12,1.73942,9,2,3,0.9762,0.000114649,6.7732e-05
6840,13.3594,0.00195312,0.0343132,5.83e-12,1.73942,9,2,3,0.9762,0.000112251,6.63147e-05
6860,13.3984,0.00195312,0.0343135,5.83356e-12,1.73942,9,2,3,0.9762,0.000109902,6.4927e-05
6880,13.4375,0.00195312,0.0343138,5.83e-12,1.73942,9,2,3,0.9762,0.000107603,6.35683e-05
6900,13.4766,0.00195312,0.0343141,5.82645e-12,1.73942,9,2,3,0.9762,0.000105352,6.22381e-05
6920,13.5156,0.00195312,0.0343144,5.83356e-12,1.73942,9,2,3,0.9762,0.000103148,6.09357e-05
6940,13.5547,0.00195312,0.0343147,5.83356e-12,1.73942,9,2,3,0.9762,0.00010099,5.96605e-05
6950,13.5742,0.00195312,0.0343148,5.83356e-12,1.73942,9,2,3,0.9762,9.99279e-05,5.9033e-05
